index,years,회사명,stock_code,전년도ESG,종합등급,매출액,영업이익,영업이익(발표기준),당기순이익,지배주주순이익,비지배주주순이익,자산총계,부채총계,자본총계,지배주주지분,비지배주주지분,자본금,부채비율,유보율,영업이익률,지배주주순이익률,ROA,ROE,EPS(원),BPS(원),DPS(원),PER,PBR,발행주식수,배당수익률,지속가능경영 보고서공시여부,매출액_상승률(퍼센트),영업이익_상승률,배당수익률_상승률,영업이익률_상승률,이사의 수,사외이사 수,사외이사 비율,녹색 기업 지정,총 임원 수,여성 임원 수 ,여성 임원 비율,남성 평균 연봉,여성 평균 연봉,남성 정규직 수,여성 정규직 수,남성 직원 수,여성 직원 수,직원 수,여성 직원 비율,남성 직원 비율,남성 정규직 비율,여성 정규직 비율,외국인 보유수량,외국인 지분율,시가총액,상장주식수,용수 사용량(Ton),에너지 총량(TJ),온실가스 배출총량(TonCo2eq),용수 사용량 등급,에너지 총량 등급,온실가스 배출총량 등급,GICS_Sector,GICS_Industry,RE100,high_carbon,sbti,자본비율,기업규모,N자산총계,N자본총계,N지배주주지분,N시가총액,N부채총계,N매출액,N남성 정규직 수,N남성 직원 수,N직원 수,N사외이사 수,N여성 정규직 수,N여성 직원 수,기업분류,상시근로자수,장애인고용의무인원,장애인근로자수,장애인고용률
2021-12-01 00:00:00,2021,케이씨,29460,B,C,5538,655,655,638,522,115,9645,2172,7473,6695,778,68,29.07,9936.56,11.8273745,9.43,6.94,8.28,3854,50183,300,5.93,0.46,13554,1.31,0,-3.920888272,-106,0.23,-1.375262554,6,2,0.333333333,0,21,0,0,257172000,171040000,175,23,182,24,206,11.65048544,88.34951456,0.961538462,0.958333333,1047250,7.73,3.0971E+11,13554044,0,0,0,5,5,5,기술(Te),Semiconductor Equipment & Materials,,0,0,0.774805599,3,3,3,3,2,2,2,1,1,1,1,1,1,4,,,,
2022-12-01 00:00:00,2022,케이씨,29460,C,C,8580,1012,1012,1188,995,193,10046,2139,7908,7065,842,68,27.04,10555.83,11.79487179,11.6,12.07,14.47,7343,53279,350,2.32,0.32,13554,2.05,0,54.92957746,357,0.74,-0.032502709,6,2,0.333333333,0,19,0,0,245917000,170761000,195,21,200,23,223,10.31390135,89.68609865,0.975,0.913043478,863071,6.37,2.31096E+11,13554044,0,0,0,5,5,5,기술(Te),Semiconductor Equipment & Materials,,0,0,0.787178977,3,3,3,3,2,2,3,1,1,1,1,1,1,4,,,,
2023-12-01 00:00:00,2023,케이씨,29460,,,7270,664,664,614,475,139,10623,1974,8649,7699,950,68,22.82,11490.66,9.133425034,6.54,5.95,6.44,3508,57953,260,5.25,0.32,13554,1.41,,-15.26806527,-348,-0.64,-2.66144676,8,2,0.25,0,22,0,0,262677000,192388000,202,20,202,20,222,9.009009009,90.99099099,1,1,1134606,8.37,2.4953E+11,13554044,0,0,0,5,5,5,기술(Te),Semiconductor Equipment & Materials,,0,0,0.814176786,3,3,3,3,2,2,2,1,1,1,1,1,1,4,,,,
2019-12-01 00:00:00,2019,신도리코,29530,,B,4271,63,63,145,145,,9475,769,8706,8706,0,504,8.83,1649.18,1.475064388,3.39,1.53,1.66,1437,87459,1000,25.67,0.42,10080,2.71,0,0,-93,0,0,,,,0,19,0,0,,,,,,,,,,,,,,3.71953E+11,10080029,0,0,0,5,5,5,산업(In),Business Equipment & Supplies,,0,0,0.91883905,4,3,3,3,2,1,2,,,,0,0,0,4,744,21,5,0.67
2020-12-01 00:00:00,2020,신도리코,29530,B,C,3358,-146,-146,-134,-134,,9162,677,8485,8485,0,504,7.98,1606.22,-4.347826087,-3.99,-1.44,-1.56,-1331,85311,0,,0.31,10080,0,0,-21.37672676,-209,-2.71,-5.822890475,9,4,0.444444444,0,18,0,0,65149157,49136497,426,70,445,70,515,13.59223301,86.40776699,0.957303371,1,1917683,19.02,2.67121E+11,10080029,0,0,0,5,5,5,산업(In),Business Equipment & Supplies,,0,0,0.926107837,4,3,3,3,2,1,2,2,2,2,3,2,2,4,714,22,4,0.56
2021-12-01 00:00:00,2021,신도리코,29530,C,C,3219,43,43,954,954,,10226,739,9487,9487,0,504,7.79,1825.4,1.335818577,29.65,9.84,10.62,9468,96270,1500,3.49,0.34,10080,4.54,0,-4.139368672,189,4.54,5.683644664,7,3,0.428571429,0,15,0,0,77329338,50358588,360,69,365,69,434,15.89861751,84.10138249,0.98630137,1,1698369,16.85,3.33145E+11,10080029,0,0,0,5,5,5,산업(In),Business Equipment & Supplies,,0,0,0.927733229,4,3,3,3,2,1,2,2,2,2,2,2,2,4,511,15,0,0
2022-12-01 00:00:00,2022,신도리코,29530,C,C,3782,-22,-22,450,450,,10385,848,9537,9537,0,504,8.89,1887.44,-0.581702803,11.9,4.37,4.73,4466,99372,1500,7.24,0.33,10080,4.64,0,17.4899037,-65,0.1,-1.91752138,7,3,0.428571429,0,14,0,0,76294428,51989535,239,62,242,63,305,20.6557377,79.3442623,0.987603306,0.984126984,938558,9.31,3.26089E+11,10080029,0,0,0,5,5,5,산업(In),Business Equipment & Supplies,,0,0,0.918343765,4,3,3,3,2,1,2,1,1,1,2,2,2,4,432,13,0,0
2023-12-01 00:00:00,2023,신도리코,29530,,,3958,253,253,550,550,,10788,876,9912,9912,0,504,8.83,1965.18,6.392117231,13.89,5.19,5.65,5455,103259,1500,5.99,0.32,10080,4.59,,4.653622422,275,-0.05,6.973820034,7,3,0.428571429,0,14,0,0,76926405,56304296,217,59,221,60,281,21.35231317,78.64768683,0.981900452,0.983333333,983085,9.75,3.29617E+11,10080029,0,0,0,5,5,5,산업(In),Business Equipment & Supplies,,0,0,0.918798665,4,3,3,3,2,1,2,1,1,1,2,2,2,4,322,9,0,0
2022-12-01 00:00:00,2022,코엔텍,29960,,C,903,484,484,396,396,,2082,377,1705,1705,0,250,22.13,622.42,53.59911406,43.84,19.67,24.29,792,3612,500,9.62,2.11,50000,6.56,0,0,-93,0,0,3,1,0.333333333,0,10,0,0,86708000,48178000,78,8,78,8,86,9.302325581,90.69767442,1,1,4295811,8.59,3.81E+11,50000000,323163,465.6084629,311988.754,1,1,4,해당없음,Not Available,,0,0,0.818924111,3,1,2,2,2,1,1,0,0,0,0,1,1,5,,,,
2023-12-01 00:00:00,2023,코엔텍,29960,,,788,344,344,347,347,,2225,418,1806,1806,0,250,23.16,662.9,43.65482234,44.12,16.14,19.79,695,3814,500,9.94,1.81,50000,7.24,,-12.73532669,-140,0.68,-9.944291729,3,1,0.333333333,0,9,0,0,85782000,58774000,84,7,84,7,91,7.692307692,92.30769231,1,1,3853996,7.71,3.455E+11,50000000,0,0,0,5,5,5,해당없음,Not Available,,0,0,0.811685393,3,1,2,2,2,1,1,0,0,0,0,1,0,5,,,,
2019-12-01 00:00:00,2019,제일기획,30000,,B+,34217,2058,2058,1395,1381,14,22528,12960,9568,9466,102,230,135.44,5243.19,6.014554169,4.03,6.3,15.09,1200,10686,820,20.04,2.25,115041,3.41,0,0,-93,0,0,,,,0,34,5,14.70588235,,,,,,,,,,,,,,2.76674E+12,115041225,0,0,0,5,5,5,커뮤니케이션(Co),Advertising Agencies,,0,0,0.424715909,2,3,3,3,3,3,3,,,,0,0,0,3,,,,
2020-12-01 00:00:00,2020,제일기획,30000,B+,B+,27479,2049,2049,1583,1574,9,22425,12269,10155,10075,80,230,120.82,5507.97,7.456603224,5.73,7.04,16.11,1368,11216,840,15.06,1.84,115041,4.08,0,-19.69196598,-9,0.67,1.442049055,5,2,0.4,0,45,6,13.33333333,123000000,91000000,661,691,677,696,1373,50.69191551,49.30808449,0.976366322,0.992816092,37079395,32.23,2.36985E+12,115041225,0,0,0,5,5,5,커뮤니케이션(Co),Advertising Agencies,,0,0,0.452842809,2,3,3,3,3,3,3,2,2,3,1,3,3,3,,,,
2021-12-01 00:00:00,2021,제일기획,30000,B+,A,33257,2482,2482,1676,1655,21,25421,14148,11273,11171,101,230,125.51,5984.33,7.463090477,4.98,7.01,15.58,1438,12169,990,15.88,1.88,115041,4.33,0,21.02696605,433,0.25,0.006487253,5,2,0.4,0,38,5,13.15789474,140000000,107000000,637,664,657,669,1326,50.45248869,49.54751131,0.9695586,0.992526158,36945414,32.11,2.62869E+12,115041225,22118,36.98796122,1874,1,1,1,커뮤니케이션(Co),Advertising Agencies,,0,0,0.443452264,2,3,3,3,3,3,3,2,2,3,1,3,3,3,,,,
2022-12-01 00:00:00,2022,제일기획,30000,A,A,42534,3114,3114,1958,1937,21,27514,15300,12214,12120,94,230,125.26,6396.79,7.321201862,4.55,7.4,16.64,1684,12994,1150,13.69,1.77,115041,4.99,0,27.89487927,632,0.66,-0.141888615,5,2,0.4,0,37,5,13.51351351,144000000,110000000,653,727,673,737,1410,52.26950355,47.73049645,0.970282318,0.986431479,38429554,33.41,2.6517E+12,115041225,19520,36.58985705,1845,1,1,1,커뮤니케이션(Co),Advertising Agencies,,0,0,0.443919459,2,3,3,3,3,3,3,2,2,3,1,3,3,3,,,,
2023-12-01 00:00:00,2023,제일기획,30000,,,41383,3075,3075,1901,1873,28,28895,15917,12978,12866,112,230,122.65,6720.65,7.430587439,4.53,6.74,14.99,1628,13641,1110,11.69,1.4,115041,5.83,,-2.706070438,-39,0.84,0.109385577,4,2,0.5,0,36,6,16.66666667,143000000,110000000,666,748,686,759,1445,52.52595156,47.47404844,0.970845481,0.985507246,29936840,26.02,2.18923E+12,115041225,0,0,0,5,5,5,커뮤니케이션(Co),Advertising Agencies,,0,0,0.44914345,2,3,3,3,3,3,3,2,2,3,1,3,3,3,,,,
2019-12-01 00:00:00,2019,NICE평가정보,30190,,B,4109,513,513,408,408,,3191,949,2242,2242,0,304,42.33,660.05,12.48478949,9.92,13.89,19.3,672,3800,230,20.77,3.67,60715,1.65,0,0,-93,0,0,,,,0,22,0,0,,,,,,,,,,,,,,8.46972E+11,60714820,0,0,0,5,5,5,금융(Fn),Credit Services,,0,0,0.702601065,3,2,2,2,3,2,2,,,,0,0,0,5,,,,
2020-12-01 00:00:00,2020,NICE평가정보,30190,B,B+,4460,627,627,472,472,,3688,1100,2588,2588,0,304,42.5,774.1,14.05829596,10.58,13.72,19.54,777,4370,275,31.92,5.67,60715,1.11,0,8.542224385,114,-0.54,1.573506478,5,3,0.6,0,23,0,0,96000000,52000000,334,123,443,249,692,35.98265896,64.01734104,0.753950339,0.493975904,22987521,37.86,1.50573E+12,60714820,0,0,0,5,5,5,금융(Fn),Credit Services,,0,0,0.701735358,3,2,2,2,3,2,2,2,2,2,2,2,3,5,,,,
2022-12-01 00:00:00,2022,NICE평가정보,30190,,B,4799,716,716,527,527,,4811,1394,3416,3416,0,304,40.82,1054.84,14.91977495,10.98,11.51,16.39,868,5774,370,14.06,2.11,60715,3.03,0,7.600896861,89,1.92,0.861478989,8,3,0.375,0,25,0,0,89000000,51000000,365,148,496,300,796,37.68844221,62.31155779,0.735887097,0.493333333,22393299,36.88,7.40721E+11,60714820,0,0,0,5,5,5,금융(Fn),Credit Services,,0,0,0.710039493,3,2,2,2,3,2,2,2,2,2,2,3,3,5,,,,
2023-12-01 00:00:00,2023,NICE평가정보,30190,,,4857,653,653,560,560,,4937,1241,3696,3696,0,304,33.58,1146.94,13.44451307,11.54,11.5,15.76,924,6298,410,10.25,1.5,60108,4.33,,1.208585122,-63,1.3,-1.475261879,6,3,0.5,0,33,0,0,100000000,55000000,362,147,468,299,767,38.98305085,61.01694915,0.773504274,0.491638796,19535644,32.5,5.6922E+11,60107670,0,0,0,5,5,5,금융(Fn),Credit Services,,0,0,0.748632773,3,2,2,2,3,2,2,2,2,2,2,3,3,5,,,,
2019-12-01 00:00:00,2019,KT,30200,,A+,243421,11596,11596,6659,6158,502,345401,193566,151835,136634,15202,15645,127.48,826.13,4.763763192,2.53,2,4.58,2358,55491,1100,11.45,0.49,261112,4.07,1,0,-93,0,0,,,,0,11,0,0,,,,,,,,,,,,,,7.05002E+12,261111808,0,0,0,5,5,5,커뮤니케이션(Co),Telecom Services,,0,1,0.439590505,2,4,4,4,4,4,4,,,,0,0,0,1,,,,
2020-12-01 00:00:00,2020,KT,30200,A+,A+,239167,11841,11841,7034,6580,454,336625,181111,155514,140114,15400,15645,116.46,851.98,4.950933866,2.75,2.06,4.76,2520,57039,1350,9.52,0.42,261112,5.63,1,-1.747589567,245,1.56,0.187170674,11,8,0.727272727,0,11,1,9.090909091,90000000,79000000,18154,3969,18684,4036,22720,17.76408451,82.23591549,0.971633483,0.983399405,114807370,43.97,6.26668E+12,261111808,1939726,20695.98,1476170.404,1,1,4,커뮤니케이션(Co),Telecom Services,,0,1,0.461979948,2,4,4,4,4,4,4,3,3,3,3,3,3,1,,,,
2021-12-01 00:00:00,2021,KT,30200,A+,A,248980,16718,16718,14594,13569,1025,371593,205922,165672,149765,15906,15645,124.3,921.82,6.71459555,5.45,4.12,9.36,5197,61224,1910,5.89,0.5,261112,6.24,1,4.102990797,4877,0.61,1.763661684,11,8,0.727272727,0,11,1,9.090909091,97000000,86000000,17154,3933,17761,3998,21759,18.37400616,81.62599384,0.965823996,0.983741871,114127437,43.71,7.99002E+12,261111808,2026760,21090.23933,0,1,1,5,커뮤니케이션(Co),Telecom Services,,0,1,0.445842629,2,4,4,4,4,4,4,3,3,3,3,3,3,1,,,,
2022-12-01 00:00:00,2022,KT,30200,,A,256500,16901,16901,13877,12625,1252,409807,225660,184147,166122,18026,15645,122.54,974.75,6.589083821,4.92,3.55,7.99,4835,64396,1960,6.99,0.52,261112,5.8,1,3.020322918,183,-0.44,-0.125511729,10,8,0.8,0,10,1,10,105000000,94000000,15934,3889,16577,3967,20544,19.30977414,80.69022586,0.961211317,0.980337787,112349049,43.03,8.82558E+12,261111808,1441518,22809.75308,0,1,1,5,커뮤니케이션(Co),Telecom Services,,0,1,0.449350548,2,4,4,4,4,4,4,3,3,3,3,3,3,1,,,,
2023-12-01 00:00:00,2023,KT,30200,,,263763,16498,16498,9887,10099,-211,427100,241488,185611,167492,18120,15645,130.1,996.02,6.25485758,3.83,2.36,6.05,3887,66498,1960,8.85,0.52,257861,5.7,,2.831578947,-403,-0.1,-0.33422624,10,8,0.8,0,10,1,10,109000000,97000000,15083,3943,15716,4021,19737,20.37290368,79.62709632,0.959722576,0.98060184,110012752,42.66,8.87041E+12,257860760,0,0,0,5,5,5,커뮤니케이션(Co),Telecom Services,,0,1,0.434584406,2,4,4,4,4,4,4,3,3,3,3,3,3,1,,,,
2022-12-01 00:00:00,2022,한글과컴퓨터,30520,,C,2420,250,250,167,468,-300,6949,2139,4810,3157,1653,133,44.48,2461.6,10.33057851,19.32,2.17,15.75,1855,13480,0,6.63,0.91,25204,0,0,0,-93,0,0,7,2,0.285714286,0,8,2,25,87000000,71000000,267,134,269,137,406,33.74384236,66.25615764,0.992565056,0.97810219,2112086,8.38,3.10007E+11,25203830,0,0,0,5,5,5,해당없음,Not Available,,0,0,0.692185926,3,2,3,2,2,2,2,1,1,2,1,2,2,4,,,,
2023-12-01 00:00:00,2023,한글과컴퓨터,30520,,,2711,342,342,-275,151,-426,6318,1612,4706,3350,1356,135,34.26,2419.29,12.61527112,5.56,-4.15,4.64,604,14030,410,23.64,1.02,24180,2.87,,12.02479339,92,2.87,2.284692605,7,2,0.285714286,0,8,2,25,96000000,77000000,244,129,246,133,379,35.09234828,64.90765172,0.991869919,0.969924812,2536669,10.49,3.45045E+11,24179744,0,0,0,5,5,5,해당없음,Not Available,,0,0,0.744855967,3,2,3,2,2,2,2,1,1,1,1,2,2,4,422,13,5,1.18
2022-12-01 00:00:00,2022,원익홀딩스,30530,,C,8810,1050,1050,1288,1018,269,18155,4944,13212,10728,2484,386,37.42,2687.29,11.91827469,11.56,6.83,9.96,1318,13936,0,2.58,0.24,77238,0,0,0,-93,0,0,6,2,0.333333333,0,20,0,0,66000000,53000000,341,47,356,51,407,12.53071253,87.46928747,0.957865169,0.921568627,5137804,6.65,2.62223E+11,77237981,0,0,0,5,5,5,해당없음,Not Available,,0,0,0.727733407,3,3,3,3,2,3,3,2,2,2,1,2,2,3,,,,
2023-12-01 00:00:00,2023,원익홀딩스,30530,,,7495,458,458,-238,-317,79,18250,5074,13176,10382,2794,386,38.51,2597.75,6.110740494,-4.23,-1.31,-3.01,-411,13489,0,,0.25,77238,0,,-14.9262202,-592,0,-5.807534194,7,3,0.428571429,0,20,0,0,80000000,60000000,343,46,353,49,402,12.18905473,87.81094527,0.971671388,0.93877551,5296703,6.86,2.60292E+11,77237981,0,0,0,5,5,5,해당없음,Not Available,,0,0,0.721972603,3,3,3,3,2,3,2,2,2,2,2,2,2,3,,,,
2019-12-01 00:00:00,2019,동원수산,30720,,C,1640,151,151,58,61,-3,987,478,509,509,0,233,93.99,118.79,9.207317073,3.7,5.99,12.71,1305,10939,0,7.78,0.93,4654,0,0,0,-93,0,0,,,,0,18,0,0,,,,,,,,,,,,,,47236120750,4653805,0,0,0,5,5,5,필수소비재(Cs),Food Distribution,,0,0,0.515704154,2,1,1,1,1,1,1,,,,0,0,0,5,,,,
2020-12-01 00:00:00,2020,동원수산,30720,C,C,1454,-21,-21,-34,-32,-1,982,500,482,480,2,233,103.81,106.28,-1.444291609,-2.22,-3.41,-6.53,-694,10314,0,,0.9,4654,0,0,-11.34146341,-172,0,-10.65160868,6,2,0.333333333,0,18,0,0,180674000,86553000,76,40,165,40,205,19.51219512,80.48780488,0.460606061,1,161631,3.47,43187310400,4653805,0,0,0,5,5,5,필수소비재(Cs),Food Distribution,,0,0,0.490835031,2,1,1,1,1,1,1,0,1,1,1,2,2,5,,,,
2021-12-01 00:00:00,2021,동원수산,30720,C,D,1446,62,62,74,75,-1,1009,439,570,568,2,233,77.03,143.99,4.28769018,5.16,7.38,14.25,1604,12199,0,5.83,0.77,4654,0,0,-0.550206327,83,0,5.731981789,6,2,0.333333333,0,17,0,0,204528000,76515000,75,41,154,41,195,21.02564103,78.97435897,0.487012987,1,267100,5.74,43513076750,4653805,0,0,0,5,5,5,필수소비재(Cs),Food Distribution,,0,0,0.564915758,2,1,1,1,1,1,1,0,1,1,1,2,2,5,,,,
2022-12-01 00:00:00,2022,동원수산,30720,D,D,1770,58,58,61,62,-1,1218,592,626,626,0,233,94.64,169.07,3.276836158,3.49,5.45,10.36,1328,13454,250,6.53,0.65,4654,2.88,0,22.406639,-4,2.88,-1.010854022,6,2,0.333333333,0,17,0,0,237668000,87919000,76,37,162,37,199,18.59296482,81.40703518,0.469135802,1,261161,5.61,40395027400,4653805,0,0,0,5,5,5,필수소비재(Cs),Food Distribution,,0,0,0.513957307,2,1,1,1,1,1,1,0,1,1,1,2,2,5,,,,
2023-12-01 00:00:00,2023,동원수산,30720,,,1419,-194,-194,-177,-176,-1,1146,720,427,427,-1,233,168.71,83.72,-13.67159972,-12.41,-14.95,-33.44,-3786,9186,0,,0.78,4654,0,,-19.83050847,-252,-2.88,-16.94843588,5,2,0.4,0,16,0,0,184663000,87752000,80,36,165,36,201,17.91044776,82.08955224,0.484848485,1,284016,6.1,33228167700,4653805,0,0,0,5,5,5,필수소비재(Cs),Food Distribution,,0,0,0.372600349,1,1,1,1,1,1,1,0,1,1,1,2,1,5,,,,
2020-12-01 00:00:00,2020,비케이탑스,30790,C,C,99,-34,-34,-490,-490,,692,462,230,230,0,65,200.37,253.26,-34.34343434,-497.02,-58.78,-152.66,-4218,1766,0,,9,13072,0,0,0,-93,0,0,,,,0,,,,,,,,,,,,,,,125692,0.96,2.07838E+11,13071541,0,0,0,5,5,5,해당없음,Not Available,,0,0,0.332369942,1,1,1,1,2,1,1,,,,0,0,0,5,,,,
2019-12-01 00:00:00,2019,신세계인터내셔날,31430,,A,14250,845,845,740,740,0,11289,5296,5993,5973,20,357,88.37,1573.01,5.929824561,5.19,7.01,12.98,2072,16730,220,21.19,2.62,35700,0.5,0,0,-93,0,0,,,,0,20,3,15,,,,,,,,,,,,,,1.56723E+12,7140000,0,0,0,5,5,5,임의소비재(Cd),Apparel Retail,,0,0,0.530870759,2,3,3,3,3,3,3,,,,0,0,0,4,1296,37,16,1.23
2020-12-01 00:00:00,2020,신세계인터내셔날,31430,A,A,13255,338,338,510,509,0,11475,5062,6412,6391,21,357,78.95,1690.28,2.549981139,3.84,4.48,8.24,1426,17903,220,22.65,1.8,35700,0.68,0,-6.98245614,-507,0.18,-3.379843422,7,3,0.428571429,0,20,5,25,84000000,51000000,337,1174,339,1188,1527,77.79960707,22.20039293,0.994100295,0.988215488,333370,4.67,1.15311E+12,7140000,0,0,0,5,5,5,임의소비재(Cd),Apparel Retail,,0,0,0.558779956,2,3,3,3,3,3,3,2,2,3,2,3,3,4,,,,
2021-12-01 00:00:00,2021,신세계인터내셔날,31430,A,B+,14508,920,920,826,821,5,11591,4395,7196,7170,26,357,61.07,1908.41,6.341328922,5.66,7.16,12.11,2300,20084,300,12.65,1.45,35700,1.03,0,9.45303659,582,0.35,3.791347783,7,3,0.428571429,0,20,3,15,96000000,56000000,302,994,314,1055,1369,77.06355004,22.93644996,0.961783439,0.942180095,382546,5.36,1.03887E+12,7140000,0,0,0,5,5,5,임의소비재(Cd),Apparel Retail,,0,0,0.620826503,3,3,3,3,3,3,3,2,2,3,2,3,3,4,,,,
2022-12-01 00:00:00,2022,신세계인터내셔날,31430,B+,A,15539,1153,1153,1188,1183,5,12787,4450,8337,8305,32,357,53.38,2226.38,7.4200399,7.61,9.75,15.29,3313,23264,500,7.47,1.06,35700,2.02,0,7.106424042,233,0.99,1.078710978,6,3,0.5,0,19,3,15.78947368,105000000,61000000,292,926,312,1025,1337,76.66417352,23.33582648,0.935897436,0.903414634,2423187,6.79,8.83575E+11,35700000,0,0,0,5,5,5,임의소비재(Cd),Apparel Retail,,0,0,0.651990303,3,3,3,3,3,3,3,2,2,3,2,3,3,4,,,,
2023-12-01 00:00:00,2023,신세계인터내셔날,31430,,,13543,487,487,396,392,4,13241,4724,8517,8490,27,357,55.46,2278.13,3.595953629,2.9,3.05,4.67,1098,23781,400,16.66,0.77,35700,2.19,,-12.84509943,-666,0.17,-3.82408627,6,3,0.5,0,21,7,33.33333333,102000000,65000000,248,758,262,845,1107,76.33242999,23.66757001,0.946564885,0.89704142,1272237,3.56,6.5331E+11,35700000,0,0,0,5,5,5,임의소비재(Cd),Apparel Retail,,0,0,0.643229363,3,3,3,3,3,3,3,1,1,3,2,3,3,4,,,,
2019-12-01 00:00:00,2019,신세계푸드,31440,,B+,13201,222,222,44,44,,7333,4182,3151,3151,0,194,132.71,1527.49,1.681690781,0.33,0.64,1.38,1124,81374,750,62.54,0.86,3872,1.07,0,0,-93,0,0,,,,0,6,0,0,,,,,,,,,,,,,,2.72235E+11,3872480,0,0,0,5,5,5,필수소비재(Cs),Packaged Foods,,0,0,0.42970135,2,2,2,2,2,3,3,,,,0,0,0,4,,,,
2020-12-01 00:00:00,2020,신세계푸드,31440,B+,A,12403,77,77,-220,-220,,8872,6039,2833,2833,0,194,213.19,1363.14,0.620817544,-1.77,-2.71,-7.35,-5677,73157,750,,0.89,3872,1.15,0,-6.044996591,-145,0.08,-1.060873237,6,3,0.5,0,6,0,0,41000000,26000000,2105,2185,2114,2247,4361,51.52487961,48.47512039,0.995742668,0.972407655,68094,1.76,2.52873E+11,3872480,0,0,0,5,5,5,필수소비재(Cs),Packaged Foods,,0,0,0.319319206,1,2,2,2,2,3,3,3,3,3,2,3,3,4,,,,
2021-12-01 00:00:00,2021,신세계푸드,31440,A,B,13293,300,300,24,24,,8795,5947,2848,2848,0,194,208.78,1371.08,2.256826901,0.18,0.27,0.85,624,73554,750,131.22,1.11,3872,0.92,0,7.175683302,223,-0.23,1.636009357,6,3,0.5,0,6,0,0,47000000,32000000,1936,1987,1949,2059,4008,51.37225549,48.62774451,0.993329913,0.965031569,215031,5.55,3.17156E+11,3872480,0,0,0,5,5,5,필수소비재(Cs),Packaged Foods,,0,0,0.323820352,1,2,2,2,2,3,3,3,3,3,2,3,3,4,,,,
2022-12-01 00:00:00,2022,신세계푸드,31440,B,A,14113,206,206,-54,-54,,9039,6119,2921,2921,0,194,209.49,1408.53,1.459647134,-0.38,-0.6,-1.87,-1390,75427,750,,0.64,3872,1.56,0,6.168660197,-94,0.64,-0.797179768,6,3,0.5,0,6,0,0,50000000,34000000,1901,1865,1913,1980,3893,50.86051888,49.13948112,0.99372713,0.941919192,149516,3.86,1.86073E+11,3872480,519049,683.466317,36415,1,1,1,필수소비재(Cs),Packaged Foods,,0,0,0.323155216,1,2,2,2,2,3,3,3,3,3,2,3,3,4,,,,
2023-12-01 00:00:00,2023,신세계푸드,31440,,,14889,264,264,106,106,,8755,5856,2899,2899,0,194,202,1397.28,1.773121096,0.71,1.2,3.66,2749,74864,750,14.35,0.53,3872,1.9,,5.498476582,58,0.34,0.313473962,6,3,0.5,0,6,0,0,56000000,39000000,1826,1661,1843,1790,3633,49.27057528,50.72942472,0.990775909,0.927932961,119841,3.09,1.52769E+11,3872480,0,0,0,5,5,5,필수소비재(Cs),Packaged Foods,,0,0,0.331125071,1,2,2,2,2,3,3,3,3,3,2,3,3,4,,,,
2019-12-01 00:00:00,2019,콤텍시스템,31820,,C,2388,30,30,10,10,,1615,666,949,949,0,339,70.2,179.69,1.256281407,0.44,0.76,1.22,18,1288,0,71.12,0.97,73697,0,0,0,-93,0,0,,,,0,5,0,0,,,,,,,,,,,,,,1.02116E+11,67851466,0,0,0,5,5,5,기술(Te),Communication Equipment,,0,0,0.587616099,2,1,1,1,1,1,2,,,,0,0,0,5,363,10,4,1.1
2020-12-01 00:00:00,2020,콤텍시스템,31820,C,C,2386,17,17,-9,-7,-2,1853,861,992,948,44,339,86.81,179.47,0.712489522,-0.28,-0.5,-0.7,-9,1287,0,,0.99,73697,0,0,-0.083752094,-13,0,-0.543791885,3,1,0.333333333,0,6,0,0,54856000,41865000,335,26,417,32,449,7.126948775,92.87305122,0.803357314,0.8125,240021,0.35,1.04491E+11,67851466,0,0,0,5,5,5,기술(Te),Communication Equipment,,0,0,0.535348084,2,1,1,1,1,1,2,2,2,2,0,1,1,5,457,14,3,0.66
2021-12-01 00:00:00,2021,콤텍시스템,31820,C,D,3825,173,173,47,24,23,3491,1816,1676,1402,274,605,108.38,131.59,4.522875817,0.62,1.74,2.03,26,1158,0,35.32,0.8,121051,0,0,60.3101425,156,0,3.810386295,4,1,0.25,0,5,0,0,53553000,41763000,414,34,481,35,516,6.782945736,93.21705426,0.860706861,0.971428571,2579415,2.13,1.12578E+11,121051466,0,0,0,5,5,5,기술(Te),Communication Equipment,,0,0,0.480091664,2,2,2,2,2,2,2,2,2,2,0,2,1,5,447,13,3,0.67
2022-12-01 00:00:00,2022,콤텍시스템,31820,D,D,7098,159,159,335,243,92,5584,3585,1999,1524,475,605,179.37,151.74,2.240067625,3.43,7.39,16.63,201,1259,0,3.02,0.48,121051,0,0,85.56862745,-14,0,-2.282808192,4,1,0.25,0,5,0,0,60478000,40634000,411,37,490,42,532,7.894736842,92.10526316,0.83877551,0.880952381,2578955,2.13,73478239862,121051466,0,0,0,5,5,5,기술(Te),Communication Equipment,,0,0,0.357987106,1,2,2,2,1,2,2,2,2,2,0,2,2,4,509,15,3,0.59
2023-12-01 00:00:00,2023,콤텍시스템,31820,,,8926,155,155,33,40,-6,5254,3184,2070,1573,496,605,153.84,159.95,1.736500112,0.44,0.61,2.55,33,1300,0,23.39,0.59,121051,0,,25.75373345,-4,0,-0.503567513,4,1,0.25,0,5,0,0,62594000,46214000,476,47,564,52,616,8.441558442,91.55844156,0.843971631,0.903846154,2852532,2.36,92483320024,121051466,0,0,0,5,5,5,기술(Te),Communication Equipment,,0,0,0.393985535,2,2,2,2,1,2,3,2,2,2,0,2,2,4,,,,
